name,theory,l_b,n_b
Probabilistic_Noninterference,Probabilistic_Noninterference.Concrete,2,1892
Probabilistic_Noninterference,Probabilistic_Noninterference.Concrete,3,31
Probabilistic_Noninterference,Probabilistic_Noninterference.Concrete,4,21
Probabilistic_Noninterference,Probabilistic_Noninterference.Concrete,5,10
Probabilistic_Noninterference,Probabilistic_Noninterference.Concrete,6,8
Probabilistic_Noninterference,Probabilistic_Noninterference.Concrete,7,3
Probabilistic_Noninterference,Probabilistic_Noninterference.Concrete,8,4
Probabilistic_Noninterference,Probabilistic_Noninterference.Concrete,9,2
Fisher_Yates,Fisher_Yates.Fisher_Yates,1,84
Fisher_Yates,Fisher_Yates.Fisher_Yates,2,52
Fisher_Yates,Fisher_Yates.Fisher_Yates,3,14
Fisher_Yates,Fisher_Yates.Fisher_Yates,4,11
Fisher_Yates,Fisher_Yates.Fisher_Yates,5,7
Fisher_Yates,Fisher_Yates.Fisher_Yates,6,3
Fisher_Yates,Fisher_Yates.Fisher_Yates,7,3
Fisher_Yates,Fisher_Yates.Fisher_Yates,8,2
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Auxiliary,1,41
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Auxiliary,2,13
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Auxiliary,3,4
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Auxiliary,4,3
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Auxiliary,5,2
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer,1,120
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer,2,65
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer,3,16
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer,4,12
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer,5,6
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer,6,4
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer,7,2
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Code,1,25
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Code,2,14
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Code,3,5
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Code,4,3
Mersenne_Primes,Mersenne_Primes.Lucas_Lehmer_Code,5,3
FLP,FLP.AsynchronousSystem,1,861
FLP,FLP.AsynchronousSystem,2,615
FLP,FLP.AsynchronousSystem,3,28
FLP,FLP.AsynchronousSystem,4,18
FLP,FLP.AsynchronousSystem,5,10
FLP,FLP.AsynchronousSystem,6,8
FLP,FLP.AsynchronousSystem,7,3
FLP,FLP.AsynchronousSystem,8,2
FLP,FLP.AsynchronousSystem,9,2
FLP,FLP.AsynchronousSystem,10,2
FLP,FLP.AsynchronousSystem,11,2
FLP,FLP.ListUtilities,1,25
FLP,FLP.ListUtilities,2,9
FLP,FLP.Execution,1,42
FLP,FLP.Execution,2,23
FLP,FLP.Execution,3,6
FLP,FLP.Execution,4,6
FLP,FLP.Execution,5,3
FLP,FLP.Execution,6,3
FLP,FLP.Execution,7,2
FLP,FLP.Execution,8,2
FLP,FLP.FLPSystem,1,45
FLP,FLP.FLPSystem,2,28
FLP,FLP.FLPSystem,3,8
FLP,FLP.FLPSystem,4,7
FLP,FLP.FLPSystem,5,3
FLP,FLP.FLPSystem,6,2
FLP,FLP.FLPTheorem,1,69
FLP,FLP.FLPTheorem,2,46
FLP,FLP.FLPTheorem,3,8
FLP,FLP.FLPTheorem,4,6
FLP,FLP.FLPTheorem,5,5
FLP,FLP.FLPTheorem,6,2
FLP,FLP.FLPTheorem,7,2
FLP,FLP.FLPExistingSystem,1,659
FLP,FLP.FLPExistingSystem,2,495
FLP,FLP.FLPExistingSystem,3,32
FLP,FLP.FLPExistingSystem,4,18
FLP,FLP.FLPExistingSystem,5,10
FLP,FLP.FLPExistingSystem,6,7
FLP,FLP.FLPExistingSystem,7,4
FLP,FLP.FLPExistingSystem,8,4
FLP,FLP.FLPExistingSystem,9,4
FLP,FLP.FLPExistingSystem,10,3
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin,1,123
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin,2,73
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin,3,16
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin,4,11
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin,5,8
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin,6,4
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin,7,2
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin,8,2
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin_Landau,1,11
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin_Landau,2,3
Euler_MacLaurin,Euler_MacLaurin.Euler_MacLaurin_Landau,3,2
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cardanos_Formula,1,10
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cardanos_Formula,2,5
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cardanos_Formula,3,3
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cardanos_Formula,4,2
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,1,32
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,2,19
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,3,6
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,4,4
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,5,3
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,6,3
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,7,2
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,8,2
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Complex_Roots,9,2
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cubic_Polynomials,1,27
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cubic_Polynomials,2,15
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cubic_Polynomials,3,7
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cubic_Polynomials,4,4
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cubic_Polynomials,5,3
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Cubic_Polynomials,6,2
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Quartic_Polynomials,1,22
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Quartic_Polynomials,2,11
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Quartic_Polynomials,3,6
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Quartic_Polynomials,4,4
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Quartic_Polynomials,5,4
Cubic_Quartic_Equations,Cubic_Quartic_Equations.Quartic_Polynomials,6,3
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,1,78
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,2,51
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,3,16
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,4,11
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,5,8
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,6,5
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,7,3
Transitive-Closure,Transitive-Closure.Transitive_Closure_Impl,8,2
Transitive-Closure,Transitive-Closure.Transitive_Closure_List_Impl,1,16
Transitive-Closure,Transitive-Closure.Transitive_Closure_List_Impl,2,5
Transitive-Closure,Transitive-Closure.Transitive_Closure_List_Impl,3,2
Transitive-Closure,Transitive-Closure.RBT_Map_Set_Extension,1,58
Transitive-Closure,Transitive-Closure.RBT_Map_Set_Extension,2,30
Transitive-Closure,Transitive-Closure.RBT_Map_Set_Extension,3,8
Transitive-Closure,Transitive-Closure.RBT_Map_Set_Extension,4,5
Transitive-Closure,Transitive-Closure.RBT_Map_Set_Extension,5,3
Transitive-Closure,Transitive-Closure.Transitive_Closure_RBT_Impl,1,21
Transitive-Closure,Transitive-Closure.Transitive_Closure_RBT_Impl,2,9
Transitive-Closure,Transitive-Closure.Transitive_Closure_RBT_Impl,3,5
Transitive-Closure,Transitive-Closure.Transitive_Closure_RBT_Impl,4,2
Transitive-Closure,Transitive-Closure.Transitive_Closure_RBT_Impl,5,2
Transitive-Closure,Transitive-Closure.Transitive_Closure_RBT_Impl,6,2
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran,1,210
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran,2,124
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran,3,17
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran,4,13
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran,5,8
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran,6,5
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran,7,2
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran,8,2
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,1,391
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,2,244
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,3,40
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,4,31
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,5,13
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,6,10
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,7,7
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,8,5
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,9,2
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,10,2
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Mono_Bool_Tran_Algebra,11,2
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Assertion_Algebra,1,90
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Assertion_Algebra,2,62
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Assertion_Algebra,3,2
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Statements,1,72
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Statements,2,39
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Statements,3,12
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Statements,4,9
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Statements,5,4
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Statements,6,3
MonoBoolTranAlgebra,MonoBoolTranAlgebra.Statements,7,2
Surprise_Paradox,Surprise_Paradox.Surprise_Paradox,1,454
Surprise_Paradox,Surprise_Paradox.Surprise_Paradox,2,310
Surprise_Paradox,Surprise_Paradox.Surprise_Paradox,3,9
Surprise_Paradox,Surprise_Paradox.Surprise_Paradox,4,7
Surprise_Paradox,Surprise_Paradox.Surprise_Paradox,5,3
Surprise_Paradox,Surprise_Paradox.Surprise_Paradox,6,3
Surprise_Paradox,Surprise_Paradox.Surprise_Paradox,7,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI_Statistics,1,10
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,1,623
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,2,415
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,3,53
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,4,33
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,5,19
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,6,15
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,7,7
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,8,5
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,9,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,10,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Abstract,1,108
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Abstract,2,71
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Abstract,3,19
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Abstract,4,15
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Abstract,5,8
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Abstract,6,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Abstract,7,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,1,1373
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,2,992
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,3,26
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,4,19
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,5,13
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,6,10
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,7,6
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,8,5
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,9,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,10,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Extras,1,169
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Extras,2,42
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Extras,3,13
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Extras,4,8
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Extras,5,5
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Extras,6,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Extras,7,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Extras,8,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,1,292
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,2,217
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,3,15
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,4,9
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,5,7
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,6,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,7,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,8,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,9,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LTL_Conv,10,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Philosophers,1,60
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Philosophers,2,39
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Philosophers,3,11
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Philosophers,4,7
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Philosophers,5,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Philosophers,6,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,1,85
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,2,59
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,3,18
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,4,13
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,5,7
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,6,5
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,7,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,8,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,9,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_ReaderWriter,10,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Simple,1,39
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Simple,2,22
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Simple,3,6
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Simple,4,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Simple,5,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Simple,6,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,1,87
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,2,58
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,3,19
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,4,14
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,5,6
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,6,7
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,7,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,8,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,9,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_LeaderFilters,10,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Programs,1,15
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Programs,2,10
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Programs,3,5
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Programs,4,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Programs,5,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs_Programs,6,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,1,1189
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,2,816
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,3,102
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,4,76
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,5,36
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,6,27
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,7,18
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,8,13
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,9,10
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,10,6
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,11,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,12,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,13,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,1,519
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,2,244
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,3,53
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,4,31
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,5,19
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,6,10
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,7,10
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,8,6
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,9,7
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,10,6
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,11,4
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,12,3
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,13,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,14,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,15,2
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.Mulog,16,2
CAVA_LTL_Modelchecker,SM.LTS,1,40
CAVA_LTL_Modelchecker,SM.LTS,2,26
CAVA_LTL_Modelchecker,SM.LTS,3,6
CAVA_LTL_Modelchecker,SM.LTS,4,5
CAVA_LTL_Modelchecker,SM.LTS,5,4
CAVA_LTL_Modelchecker,SM.LTS,6,3
CAVA_LTL_Modelchecker,SM.LTS,7,3
CAVA_LTL_Modelchecker,SM.LTS,8,3
CAVA_LTL_Modelchecker,SM.LTS,9,3
CAVA_LTL_Modelchecker,SM.LTS,10,2
CAVA_LTL_Modelchecker,SM.LTS,11,2
CAVA_LTL_Modelchecker,SM.SOS_Misc_Add,1,29
CAVA_LTL_Modelchecker,SM.SOS_Misc_Add,2,6
CAVA_LTL_Modelchecker,SM.SM_Datastructures,1,38
CAVA_LTL_Modelchecker,SM.SM_Datastructures,2,17
CAVA_LTL_Modelchecker,SM.SM_Datastructures,3,4
CAVA_LTL_Modelchecker,SM.SM_Datastructures,4,3
CAVA_LTL_Modelchecker,SM.SM_Datastructures,5,2
CAVA_LTL_Modelchecker,SM.SM_Datastructures,6,3
CAVA_LTL_Modelchecker,SM.SM_Datastructures,7,2
CAVA_LTL_Modelchecker,SM.Gen_Scheduler,1,344
CAVA_LTL_Modelchecker,SM.Gen_Scheduler,2,240
CAVA_LTL_Modelchecker,SM.Gen_Scheduler,3,5
CAVA_LTL_Modelchecker,SM.Gen_Scheduler,4,3
CAVA_LTL_Modelchecker,SM.Gen_Scheduler,5,3
CAVA_LTL_Modelchecker,SM.Gen_Scheduler,6,3
CAVA_LTL_Modelchecker,SM.Gen_Scheduler,7,2
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,1,82
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,2,54
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,3,14
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,4,11
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,5,5
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,6,4
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,7,4
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,8,3
CAVA_LTL_Modelchecker,SM.Gen_Scheduler_Refine,9,2
CAVA_LTL_Modelchecker,SM.SM_Syntax,1,2260
CAVA_LTL_Modelchecker,SM.SM_Syntax,2,1784
CAVA_LTL_Modelchecker,SM.SM_Syntax,3,37
CAVA_LTL_Modelchecker,SM.SM_Syntax,4,29
CAVA_LTL_Modelchecker,SM.SM_Syntax,5,17
CAVA_LTL_Modelchecker,SM.SM_Syntax,6,16
CAVA_LTL_Modelchecker,SM.SM_Syntax,7,6
CAVA_LTL_Modelchecker,SM.SM_Syntax,8,5
CAVA_LTL_Modelchecker,SM.SM_Syntax,9,4
CAVA_LTL_Modelchecker,SM.SM_Syntax,10,3
CAVA_LTL_Modelchecker,SM.SM_Syntax,11,2
CAVA_LTL_Modelchecker,SM.SM_State,1,257
CAVA_LTL_Modelchecker,SM.SM_State,2,148
CAVA_LTL_Modelchecker,SM.SM_State,3,4
CAVA_LTL_Modelchecker,SM.SM_State,4,4
CAVA_LTL_Modelchecker,SM.SM_State,5,2
CAVA_LTL_Modelchecker,SM.SM_State,6,2
CAVA_LTL_Modelchecker,SM.SM_Cfg,1,610
CAVA_LTL_Modelchecker,SM.SM_Cfg,2,441
CAVA_LTL_Modelchecker,SM.SM_Cfg,3,27
CAVA_LTL_Modelchecker,SM.SM_Cfg,4,15
CAVA_LTL_Modelchecker,SM.SM_Cfg,5,9
CAVA_LTL_Modelchecker,SM.SM_Cfg,6,6
CAVA_LTL_Modelchecker,SM.SM_Cfg,7,3
CAVA_LTL_Modelchecker,SM.SM_Cfg,8,2
CAVA_LTL_Modelchecker,SM.SM_Cfg,9,2
CAVA_LTL_Modelchecker,SM.SM_Semantics,1,243
CAVA_LTL_Modelchecker,SM.SM_Semantics,2,189
CAVA_LTL_Modelchecker,SM.SM_Semantics,3,17
CAVA_LTL_Modelchecker,SM.SM_Semantics,4,11
CAVA_LTL_Modelchecker,SM.SM_Semantics,5,7
CAVA_LTL_Modelchecker,SM.SM_Semantics,6,4
CAVA_LTL_Modelchecker,SM.SM_Semantics,7,4
CAVA_LTL_Modelchecker,SM.SM_Semantics,8,2
CAVA_LTL_Modelchecker,SM.SM_Semantics,9,2
CAVA_LTL_Modelchecker,SM.SM_Semantics,10,2
CAVA_LTL_Modelchecker,SM.SM_Semantics,11,2
CAVA_LTL_Modelchecker,SM.Decide_Locality,1,258
CAVA_LTL_Modelchecker,SM.Decide_Locality,2,205
CAVA_LTL_Modelchecker,SM.Decide_Locality,3,31
CAVA_LTL_Modelchecker,SM.Decide_Locality,4,16
CAVA_LTL_Modelchecker,SM.Decide_Locality,5,10
CAVA_LTL_Modelchecker,SM.Decide_Locality,6,6
CAVA_LTL_Modelchecker,SM.Decide_Locality,7,4
CAVA_LTL_Modelchecker,SM.Decide_Locality,8,2
CAVA_LTL_Modelchecker,SM.Decide_Locality,9,2
CAVA_LTL_Modelchecker,SM.Type_System,1,348
CAVA_LTL_Modelchecker,SM.Type_System,2,284
CAVA_LTL_Modelchecker,SM.Type_System,3,31
CAVA_LTL_Modelchecker,SM.Type_System,4,19
CAVA_LTL_Modelchecker,SM.Type_System,5,12
CAVA_LTL_Modelchecker,SM.Type_System,6,7
CAVA_LTL_Modelchecker,SM.Type_System,7,5
CAVA_LTL_Modelchecker,SM.Type_System,8,2
CAVA_LTL_Modelchecker,SM.SM_Finite_Reachable,1,32
CAVA_LTL_Modelchecker,SM.SM_Finite_Reachable,2,16
CAVA_LTL_Modelchecker,SM.SM_Finite_Reachable,3,9
