component,session,theory,info,warn,error
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_DomainHierarchyNG,0,0,48
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_DomainHierarchyNG_impl,0,0,1
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_SecGwExt,1,0,18
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_SecGwExt_impl,1,0,0
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_Sink,0,0,13
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_Sink_impl,1,0,0
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_SubnetsInGW,0,0,13
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_SubnetsInGW_impl,1,0,0
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_CommunicationPartners,1,1,13
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_NoRefl,0,4,10
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_NoRefl_impl,1,0,0
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_Dependability,0,0,9
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_NonInterference,4,2,9
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_NonInterference_impl,1,0,4
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_ACLcommunicateWith,1,0,8
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_ACLnotCommunicateWith,1,0,13
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.SINVAR_Dependability_norefl,0,0,8
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.TopoS_Composition_Theory,0,3,6
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.TopoS_Stateful_Policy,1,7,4
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.TopoS_Stateful_Policy_Algorithm,0,7,16
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.TopoS_Stateful_Policy_impl,1,0,3
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.METASINVAR_SystemBoundary,1,0,4
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.TopoS_Impl,0,2,2
Network_Security_Policy_Verification,Network_Security_Policy_Verification,Network_Security_Policy_Verification.Example_NetModel,0,0,5
Neumann_Morgenstern_Utility,Neumann_Morgenstern_Utility,Neumann_Morgenstern_Utility.PMF_Composition,0,0,1
Neumann_Morgenstern_Utility,Neumann_Morgenstern_Utility,Neumann_Morgenstern_Utility.Neumann_Morgenstern_Utility_Theorem,0,3,0
No_FTL_observers,No_FTL_observers,No_FTL_observers.SpaceTime,0,0,2
No_FTL_observers,No_FTL_observers,No_FTL_observers.SpecRel,0,0,1
Nominal2,Nominal2,Nominal2.Nominal2_Base,8,5,41
Nominal2,Nominal2,Nominal2.Nominal2_Abs,0,1,42
Nominal2,Nominal2,Nominal2.Nominal2_FCB,6,0,9
Nominal2,Nominal2,Nominal2.Atoms,0,1,2
Noninterference_CSP,Noninterference_CSP,Noninterference_CSP.CSPNoninterference,0,13,4
Noninterference_CSP,Noninterference_CSP,Noninterference_CSP.ClassicalNoninterference,0,60,5
Noninterference_CSP,Noninterference_CSP,Noninterference_CSP.GeneralizedNoninterference,0,17,1
Noninterference_Concurrent_Composition,Noninterference_Concurrent_Composition,Noninterference_Concurrent_Composition.ConcurrentComposition,0,155,49
Noninterference_Generic_Unwinding,Noninterference_Generic_Unwinding,Noninterference_Generic_Unwinding.GenericUnwinding,0,35,5
Noninterference_Inductive_Unwinding,Noninterference_Inductive_Unwinding,Noninterference_Inductive_Unwinding.InductiveUnwinding,0,24,2
Noninterference_Ipurge_Unwinding,Noninterference_Ipurge_Unwinding,Noninterference_Ipurge_Unwinding.IpurgeUnwinding,0,76,16
Noninterference_Ipurge_Unwinding,Noninterference_Ipurge_Unwinding,Noninterference_Ipurge_Unwinding.DeterministicProcesses,0,34,12
Noninterference_Sequential_Composition,Noninterference_Sequential_Composition,Noninterference_Sequential_Composition.Propaedeutics,0,46,3
Noninterference_Sequential_Composition,Noninterference_Sequential_Composition,Noninterference_Sequential_Composition.SequentialComposition,0,126,40
Noninterference_Sequential_Composition,Noninterference_Sequential_Composition,Noninterference_Sequential_Composition.Counterexamples,0,54,4
NormByEval,NormByEval,NormByEval.NBE,21,18,103
Nullstellensatz,Nullstellensatz,Nullstellensatz.Univariate_PM,0,1,0
Nullstellensatz,Nullstellensatz,Nullstellensatz.Nullstellensatz,0,4,0
Octonions,Octonions,Octonions.Cross_Product_7,0,0,3
Octonions,Octonions,Octonions.Octonions,0,1,0
OpSets,OpSets,OpSets.OpSet,0,3,1
OpSets,OpSets,OpSets.Insert_Spec,0,1,1
OpSets,OpSets,OpSets.List_Spec,0,1,0
OpSets,OpSets,OpSets.Interleaving,0,7,0
OpSets,OpSets,OpSets.RGA,0,1,0
Open_Induction,Open_Induction,Open_Induction.Restricted_Predicates,0,0,2
Optics,Optics,Optics.Interp,0,0,2
Optics,Optics,Optics.Lens_Algebra,1,0,6
Optics,Optics,Optics.Lens_Order,2,0,47
Optics,Optics,Optics.Lens_Instances,0,0,2
Optics,Optics,Optics.Scenes,0,2,7
Optimal_BST,Optimal_BST,Optimal_BST.Optimal_BST,0,0,1
Optimal_BST,Optimal_BST,Optimal_BST.Optimal_BST2,0,0,6
Optimal_BST,Optimal_BST,Optimal_BST.Optimal_BST_Memo,0,0,1
Orbit_Stabiliser,Orbit_Stabiliser,Orbit_Stabiliser.Left_Coset,1,3,3
Orbit_Stabiliser,Orbit_Stabiliser,Orbit_Stabiliser.Orbit_Stabiliser,0,1,0
Orbit_Stabiliser,Orbit_Stabiliser,Orbit_Stabiliser.Tetrahedron,0,5,7
Order_Lattice_Props,Order_Lattice_Props,Order_Lattice_Props.Order_Lattice_Props,0,2,2
Order_Lattice_Props,Order_Lattice_Props,Order_Lattice_Props.Closure_Operators,0,0,1
Order_Lattice_Props,Order_Lattice_Props,Order_Lattice_Props.Order_Lattice_Props_Loc,0,0,2
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.Map2,0,1,0
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.Lazy_List_Chain,0,2,0
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.Clausal_Logic,0,0,4
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.Inference_System,0,0,2
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.Ordered_Ground_Resolution,0,1,0
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.Proving_Process,0,1,1
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.Standard_Redundancy,0,1,0
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.FO_Ordered_Resolution,0,8,0
Ordered_Resolution_Prover,Ordered_Resolution_Prover,Ordered_Resolution_Prover.FO_Ordered_Resolution_Prover,2,4,4
Ordinal,Ordinal,Ordinal.OrdinalDef,0,4,19
Ordinal,Ordinal,Ordinal.OrdinalInduct,3,0,24
Ordinal,Ordinal,Ordinal.OrdinalCont,3,1,19
Ordinal,Ordinal,Ordinal.OrdinalRec,3,7,6
Ordinal,Ordinal,Ordinal.OrdinalArith,0,4,35
Ordinal,Ordinal,Ordinal.OrdinalInverse,4,0,42
Ordinal,Ordinal,Ordinal.OrdinalFix,2,0,19
Ordinal,Ordinal,Ordinal.OrdinalOmega,4,1,40
Ordinal,Ordinal,Ordinal.OrdinalVeblen,12,3,29
Ordinal_Partitions,Ordinal_Partitions,Ordinal_Partitions.Library_Additions,0,1,0
Ordinal_Partitions,Ordinal_Partitions,Ordinal_Partitions.Partitions,2,10,16
Ordinal_Partitions,Ordinal_Partitions,Ordinal_Partitions.Erdos_Milner,0,3,1
Ordinal_Partitions,Ordinal_Partitions,Ordinal_Partitions.Omega_Omega,0,18,5
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.ODE_Auxiliarities,0,0,9
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.MVT_Ex,0,0,1
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Interval_Integral_HK,0,0,1
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Initial_Value_Problem,1,2,8
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Picard_Lindeloef_Qualitative,0,3,2
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Multivariate_Taylor,0,0,3
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Flow,2,6,8
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Poincare_Map,7,6,30
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Reachability_Analysis,0,2,21
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Flow_Congs,0,1,22
Ordinary_Differential_Equations,Ordinary_Differential_Equations,Ordinary_Differential_Equations.Cones,1,2,28
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Autoref_Misc,0,0,11
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Weak_Set,1,1,7
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Vector_List,0,0,18
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Transfer_Analysis,0,0,5
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Transfer_Euclidean_Space_Vector,0,0,10
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Hyperplane,0,4,8
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Unions,0,0,4
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Invar,0,0,3
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Interval,1,1,19
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Abstract_Rigorous_Numerics,0,0,1
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Rigorous_Numerics,0,10,1
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Rigorous_Numerics_Aform,1,3,69
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Concrete_Rigorous_Numerics,1,8,32
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Folds,0,0,4
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.One_Step_Method,0,0,2
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Runge_Kutta,0,1,4
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Abstract_Reachability_Analysis,0,7,18
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Concrete_Reachability_Analysis,0,0,6
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Parallel,0,0,1
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Phantom,0,0,1
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_ScaleR2,2,2,7
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Abstract_Reachability_Analysis_C1,0,1,2
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Concrete_Reachability_Analysis_C1,2,1,43
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Reachability_Analysis,2,4,23
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Refine_Reachability_Analysis_C1,4,11,97
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Init_ODE_Solver,0,0,5
Ordinary_Differential_Equations,HOL-ODE-Numerics,HOL-ODE-Numerics.Example_Utilities,0,3,44
Ordinary_Differential_Equations,HOL-ODE-ARCH-COMP,HOL-ODE-ARCH-COMP.Examples_ARCH_COMP,0,0,2
Ordinary_Differential_Equations,HOL-ODE-Examples,HOL-ODE-Examples.Examples_Poincare_Map,0,0,3
Ordinary_Differential_Equations,Lorenz_Approximation,Lorenz_Approximation.Lorenz_Approximation,3,11,104
PAC_Checker,PAC_Checker,PAC_Checker.PAC_More_Poly,3,1,28
PAC_Checker,PAC_Checker,PAC_Checker.Finite_Map_Multiset,1,0,2
PAC_Checker,PAC_Checker,PAC_Checker.WB_Sort,1,1,25
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Specification,0,0,12
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Map_Rel,0,0,5
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Checker_Specification,4,3,22
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Polynomials,0,0,2
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Polynomials_Term,1,0,0
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Polynomials_Operations,1,3,62
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Checker,3,2,12
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Checker_Relation,0,0,2
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Assoc_Map_Rel,0,0,1
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Checker_Init,1,0,9
PAC_Checker,PAC_Checker,PAC_Checker.PAC_Checker_Synthesis,0,1,3
PCF,PCF,PCF.Basis,0,1,0
PCF,PCF,PCF.Logical_Relations,0,0,2
PCF,PCF,PCF.PCF,5,2,16
PCF,PCF,PCF.OpSem,11,6,59
PCF,PCF,PCF.Continuations,2,1,6
PLM,PLM,PLM.TAO_5_MetaSolver,0,1,0
PLM,PLM,PLM.TAO_7_Axioms,0,1,0
PLM,PLM,PLM.TAO_9_PLM,0,16,16
PLM,PLM,PLM.TAO_98_ArtificialTheorems,0,1,0
POPLmark-deBruijn,POPLmark-deBruijn,POPLmark-deBruijn.Basis,0,3,4
POPLmark-deBruijn,POPLmark-deBruijn,POPLmark-deBruijn.POPLmark,19,2,38
POPLmark-deBruijn,POPLmark-deBruijn,POPLmark-deBruijn.POPLmarkRecord,31,6,53
POPLmark-deBruijn,POPLmark-deBruijn,POPLmark-deBruijn.POPLmarkRecordCtxt,0,5,0
PSemigroupsConvolution,PSemigroupsConvolution,PSemigroupsConvolution.Partial_Semigroups,0,1,1
PSemigroupsConvolution,PSemigroupsConvolution,PSemigroupsConvolution.Partial_Semigroup_Models,0,0,1
PSemigroupsConvolution,PSemigroupsConvolution,PSemigroupsConvolution.Quantales,0,7,0
PSemigroupsConvolution,PSemigroupsConvolution,PSemigroupsConvolution.Binary_Modalities,0,14,3
PSemigroupsConvolution,PSemigroupsConvolution,PSemigroupsConvolution.Unary_Modalities,2,0,0
Padic_Ints,Padic_Ints,Padic_Ints.Function_Ring,1,0,0
Padic_Ints,Padic_Ints,Padic_Ints.Cring_Poly,0,16,1
Padic_Ints,Padic_Ints,Padic_Ints.Extended_Int,0,3,1
Padic_Ints,Padic_Ints,Padic_Ints.Padic_Integers,0,3,0
Padic_Ints,Padic_Ints,Padic_Ints.Padic_Int_Topology,0,2,1
Padic_Ints,Padic_Ints,Padic_Ints.Hensels_Lemma,0,13,8
Padic_Ints,Padic_Ints,Padic_Ints.Zp_Compact,0,3,3
Paraconsistency,Paraconsistency,Paraconsistency.Paraconsistency,0,17,0
Parity_Game,Parity_Game,Parity_Game.Strategy,0,0,2
Parity_Game,Parity_Game,Parity_Game.Attractor,0,0,1
Parity_Game,Parity_Game,Parity_Game.UniformStrategy,0,0,3
Parity_Game,Parity_Game,Parity_Game.PositionalDeterminacy,0,0,2
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.List_Prefixes,0,1,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Word_Prefixes,0,12,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Set_Extensions,0,5,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Basic_Extensions,0,5,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Relation_Extensions,0,3,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Transition_System_Extensions,0,2,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Traces,0,28,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Transition_System_Traces,0,1,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.CCPO_Extensions,0,8,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.ESet_Extensions,0,17,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Coinductive_List_Extensions,0,22,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.LList_Prefixes,0,2,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Stuttering,0,10,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Transition_System_Interpreted_Traces,0,7,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Ample_Abstract,0,4,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Ample_Correctness,0,1,0
Partial_Order_Reduction,Partial_Order_Reduction,Partial_Order_Reduction.Ample_Analysis,0,3,0
Password_Authentication_Protocol,Password_Authentication_Protocol,Password_Authentication_Protocol.Propaedeutics,49,5,19
Password_Authentication_Protocol,Password_Authentication_Protocol,Password_Authentication_Protocol.Protocol,5,236,160
Pell,Pell,Pell.Efficient_Discrete_Sqrt,0,4,0
Pell,Pell,Pell.Pell,0,0,3
Pell,Pell,Pell.Pell_Algorithm,0,0,1
Perfect-Number-Thm,Perfect-Number-Thm,Perfect-Number-Thm.Perfect,0,1,0
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Bij_Nat,0,1,1
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.HMA_Connect,0,3,10
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Perron_Frobenius_Aux,0,2,0
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Perron_Frobenius,0,1,3
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Roots_Unity,0,2,7
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Perron_Frobenius_Irreducible,0,8,18
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Perron_Frobenius_General,0,10,22
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Spectral_Radius_Theory,0,2,4
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Spectral_Radius_Largest_Jordan_Block,0,14,28
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Hom_Gauss_Jordan,0,3,4
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Spectral_Radius_Theory_2,0,3,0
Perron_Frobenius,Perron_Frobenius,Perron_Frobenius.Check_Matrix_Growth,0,1,2
Physical_Quantities,Physical_Quantities,Physical_Quantities.Enum_extra,0,0,2
Physical_Quantities,Physical_Quantities,Physical_Quantities.ISQ_Dimensions,0,10,0
Physical_Quantities,Physical_Quantities,Physical_Quantities.ISQ_Quantities,0,3,3
Physical_Quantities,Physical_Quantities,Physical_Quantities.ISQ_Proof,2,0,0
Physical_Quantities,Physical_Quantities,Physical_Quantities.ISQ_Algebra,0,1,0
Physical_Quantities,Physical_Quantities,Physical_Quantities.ISQ_Conversion,0,0,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Agent,0,1,3
Pi_Calculus,Pi_Calculus,Pi_Calculus.Late_Semantics,0,1,7
Pi_Calculus,Pi_Calculus,Pi_Calculus.Rel,0,4,2
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Sim,0,1,5
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Bisim,0,3,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Sim_Pres,0,10,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Bisim_Pres,0,0,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Bisim_Subst_Pres,0,2,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Late_Tau_Chain,0,2,0
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Step_Semantics,0,0,9
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Semantics,0,0,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Sim,0,5,3
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Bisim,0,3,0
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Step_Sim,0,6,4
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Cong,0,0,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Bisim_Subst,0,1,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Cong_Subst,0,2,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Sim_SC,0,5,33
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Bisim_SC,0,0,2
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Bisim_Subst_SC,1,9,2
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Step_Sim_Pres,0,4,0
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Sim_Pres,0,4,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Bisim_Pres,0,2,5
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Late_Cong_Pres,0,1,3
Pi_Calculus,Pi_Calculus,Pi_Calculus.Early_Semantics,0,4,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Early_Sim,0,1,0
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Early_Bisim,0,0,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Early_Bisim_Subst,0,1,0
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Early_Sim_Pres,0,10,2
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Early_Bisim_Pres,0,0,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Early_Bisim_Subst_Pres,0,2,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Step_Semantics,0,0,7
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Semantics,0,0,2
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Sim,0,1,0
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Bisim,0,3,8
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Step_Sim,0,1,2
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Cong,0,0,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Bisim_Subst,0,1,0
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Cong_Subst,0,2,0
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Step_Sim_Pres,0,10,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Sim_Pres,0,10,2
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Bisim_Pres,0,3,5
Pi_Calculus,Pi_Calculus,Pi_Calculus.Weak_Early_Cong_Subst_Pres,0,2,1
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Expansion_Law,0,4,40
Pi_Calculus,Pi_Calculus,Pi_Calculus.Strong_Late_Axiomatisation,0,2,68
Pi_Transcendental,Pi_Transcendental,Pi_Transcendental.Pi_Transcendental_Polynomial_Library,0,0,1
Pi_Transcendental,Pi_Transcendental,Pi_Transcendental.Pi_Transcendental,0,0,1
Planarity_Certificates,Planarity_Certificates,Planarity_Certificates.Lib,1,0,0
Planarity_Certificates,Planarity_Certificates,Planarity_Certificates.NonDetMonad,0,0,1
Planarity_Certificates,Planarity_Certificates,Planarity_Certificates.NonDetMonadLemmas,1,0,3
Planarity_Certificates,Planarity_Certificates,Planarity_Certificates.OptionMonadWP,0,0,1
